campaign_id,channel,cost,conversions,date
2103,Facebook,1707.12,131,2024-11-13
2104,TikTok,496.5,44,2023-06-02
2105,Instagram,2507.68,62,2023-02-17
2106,Email,3413.76,361,2023-01-30
2107,TikTok,1503.82,266,2024-03-22
2108,TikTok,658.07,214,2024-08-18
2109,Google,953.33,61,2023-08-15
2110,Instagram,1351.15,495,2024-11-16
2111,Email,949.22,97,2024-11-15
2112,TikTok,3614.81,465,2023-11-02
2113,Facebook,1240.51,465,2023-08-19
2114,Instagram,3152.14,455,2024-10-11
2115,Facebook,1301.4,209,2023-06-20
2116,TikTok,220.39,191,2023-08-28
2117,Google,1855.93,424,2024-06-02
2118,Google,4352.16,147,2024-10-10
2119,Facebook,2587.37,24,2024-01-11
2120,TikTok,1889.41,494,2023-03-04
2121,Google,1336.9,489,2023-07-21
2122,Google,4240.06,301,2023-03-04
2123,TikTok,3824.41,187,2023-06-11
2124,Email,532.43,84,2023-06-19
2125,Instagram,3690.78,200,2023-04-15
2126,Email,4574.75,301,2023-04-03
2127,Email,626.4,391,2024-08-06
2128,Instagram,1023.84,249,2023-07-14
2129,TikTok,2267.83,402,2023-09-13
2130,Email,4975.49,196,2024-07-26
2131,TikTok,2736.6,375,2024-01-22
2132,Instagram,4522.3,108,2024-09-10
2133,Facebook,1958.74,316,2024-09-09
2134,Facebook,3210.5,260,2024-04-02
2135,TikTok,407.59,465,2023-09-04
2136,TikTok,3997.61,201,2023-08-02
2137,TikTok,432.89,142,2023-05-15
2138,Facebook,2999.52,342,2024-09-17
2139,TikTok,2094.44,480,2024-08-04
2140,TikTok,2216.99,131,2023-09-27
2141,Instagram,4966.13,43,2024-03-07
2142,Facebook,3492.92,2,2024-03-28
2143,TikTok,4998.74,488,2024-06-09
2144,Instagram,341.18,119,2024-05-10
2145,Email,3101.7,138,2023-07-04
2146,Email,3415.18,275,2023-01-27
2147,Instagram,425.86,72,2024-05-06
2148,Google,2264.12,227,2024-03-07
2149,Facebook,236.27,48,2023-10-12
2150,TikTok,1472.2,298,2023-12-05
2151,Instagram,92.65,290,2023-11-13
2152,TikTok,544.36,102,2023-07-29
2153,Instagram,2208.3,177,2024-01-10
2154,Instagram,2692.16,207,2024-09-01
2155,Email,1663.34,238,2023-04-19
2156,Email,2647.03,40,2024-05-15
2157,Instagram,1902.19,185,2023-03-30
2158,TikTok,4481.63,299,2024-10-01
2159,Google,1553.99,461,2023-12-16
2160,Google,3258.62,327,2023-05-09
2161,Facebook,522.98,71,2023-08-18
2162,Google,2044.17,149,2024-03-26
2163,Facebook,2981.78,403,2024-11-24
2164,Email,4080.39,23,2024-05-12
2165,Email,4864.57,21,2024-05-12
2166,Instagram,1892.87,148,2024-07-16
2167,TikTok,2014.9,2,2023-10-10
2168,Facebook,1499.49,81,2024-08-01
2169,Email,4208.5,65,2023-07-04
2170,TikTok,484.95,127,2023-12-16
2171,Google,1511.06,60,2023-11-18
2172,TikTok,4079.35,245,2023-11-06
2173,TikTok,1531.28,207,2024-05-14
2174,Google,655.3,166,2024-07-14
2175,Email,4887.81,164,2023-12-25
2176,Email,2755.16,141,2024-01-31
2177,TikTok,1895.15,178,2024-05-17
2178,Instagram,3141.2,105,2023-11-02
2179,Google,327.16,281,2024-05-26
2180,Google,4921.63,17,2024-06-10
2181,TikTok,2586.09,91,2023-03-05
2182,Email,3286.96,496,2024-06-04
2183,Instagram,3227.18,53,2024-07-08
2184,Email,2761.93,263,2023-06-27
2185,Instagram,662.76,239,2024-07-07
2186,Instagram,76.24,179,2023-04-30
2187,Email,4558.98,469,2023-01-17
2188,Facebook,1498.11,119,2023-07-15
2189,Instagram,1878.17,153,2024-07-01
2190,TikTok,2599.42,427,2024-04-22
2191,TikTok,1449.36,51,2024-08-29
2192,Facebook,1705.8,47,2024-10-29
2193,Instagram,4702.37,213,2023-02-01
2194,TikTok,4571.61,497,2024-08-12
2195,TikTok,245.71,64,2023-06-03
2196,TikTok,2501.14,54,2024-01-05
2197,Instagram,2396.28,54,2024-02-03
2198,Google,278.7,102,2024-02-05
2199,TikTok,1164.3,121,2024-06-03
2200,Email,194.99,180,2023-11-02
2201,TikTok,1230.64,492,2024-10-02
2202,Email,2983.6,44,2024-01-31
2203,Facebook,1779.18,335,2023-05-30
2204,Google,4469.73,225,2023-05-18
2205,TikTok,4453.93,327,2023-08-24
2206,TikTok,818.35,100,2023-07-28
2207,Email,4294.16,385,2024-08-20
2208,Google,1044.22,255,2024-01-17
2209,Email,3326.5,103,2023-07-10
2210,Email,3970.5,60,2024-02-09
2211,Facebook,3329.31,232,2023-05-20
2212,Google,4115.79,437,2023-08-13
2213,Facebook,461.89,278,2023-06-05
2214,Email,689.93,40,2023-06-16
2215,Google,4534.62,34,2023-02-26
2216,Email,917.08,496,2024-03-21
2217,Google,900.48,385,2024-04-25
2218,Email,4733.37,226,2023-06-21
2219,Google,3506.36,233,2024-03-12
2220,Email,457.69,6,2024-01-05
2221,Facebook,4503.1,432,2024-03-18
2222,Facebook,1618.26,394,2023-05-08
2223,Instagram,3278.37,413,2024-04-11
2224,TikTok,1297.76,386,2024-04-02
2225,Google,2427.4,137,2023-04-09
2226,Email,2034.78,211,2023-07-04
2227,Facebook,3691.21,96,2023-10-16
2228,Google,4029.66,107,2023-03-01
2229,Facebook,3720.5,492,2023-09-07
2230,Email,3162.89,36,2024-03-31
2231,Google,686.32,31,2023-12-25
2232,Google,3882.4,360,2023-10-13
2233,TikTok,571.44,465,2023-11-13
2234,Google,2705.52,95,2024-03-04
2235,Instagram,1070.7,42,2023-03-10
2236,TikTok,3772.66,469,2024-10-18
2237,Email,2744.26,19,2023-05-19
2238,Google,2443.05,103,2024-10-09
2239,Email,2693.86,196,2023-07-14
2240,Instagram,4508.68,140,2023-06-09
2241,Email,3020.72,334,2024-06-24
2242,TikTok,3868.6,36,2024-03-05
2243,TikTok,3229.11,229,2024-06-06
2244,Instagram,4959.82,52,2024-06-17
2245,Google,4312.41,447,2024-05-29
2246,Facebook,1634.4,45,2024-05-14
2247,Facebook,2684.98,53,2024-07-30
2248,Instagram,3507.47,211,2023-07-29
2249,Email,4053.45,335,2024-03-21
2250,Instagram,1917.24,182,2024-01-17
2251,Email,1410.42,302,2024-11-20
2252,Facebook,4017.18,186,2024-04-22
2253,TikTok,3482.93,418,2023-09-07
2254,Instagram,4689.89,258,2023-11-05
2255,Facebook,4560.25,397,2024-01-27
2256,Instagram,3977.95,265,2024-04-14
2257,TikTok,4300.16,264,2024-04-15
2258,Instagram,3484.62,125,2023-05-24
2259,TikTok,4019.36,206,2023-07-18
2260,Instagram,3548.02,386,2023-10-14
2261,Instagram,2086.0,157,2024-08-30
2262,TikTok,3704.49,487,2024-02-27
2263,Facebook,3812.88,435,2024-11-25
2264,Facebook,1736.18,437,2024-10-22
2265,Google,2206.92,420,2023-11-15
2266,Google,2755.6,13,2023-04-17
2267,Facebook,3340.44,323,2023-02-20
2268,Instagram,2867.57,44,2024-11-15
2269,Facebook,4108.47,104,2023-12-09
2270,TikTok,1252.57,423,2023-01-04
2271,Instagram,2685.52,457,2024-09-22
2272,Facebook,4515.26,290,2024-07-02
2273,TikTok,3297.3,33,2023-09-02
2274,Email,3915.05,464,2023-08-28
2275,Facebook,3229.18,168,2024-02-06
2276,Email,2646.84,157,2023-02-05
2277,TikTok,4387.26,310,2024-03-14
2278,Email,2220.5,133,2023-11-14
2279,Instagram,2301.34,185,2023-02-17
2280,Instagram,950.72,77,2024-04-28
2281,TikTok,2555.36,452,2023-01-10
2282,Instagram,2641.48,278,2023-05-11
2283,Google,2324.04,410,2023-07-16
2284,Email,2462.52,353,2023-01-15
2285,TikTok,2701.65,119,2023-10-28
2286,Email,4059.23,292,2024-05-22
2287,Google,4065.27,401,2024-03-07
2288,Google,4560.91,294,2024-08-20
2289,TikTok,4946.74,447,2023-04-02
2290,Email,1908.3,342,2023-11-09
2291,Google,2506.6,257,2024-11-19
2292,Google,2010.85,187,2024-08-03
2293,Email,4958.98,230,2023-11-29
2294,Instagram,3140.38,289,2023-11-03
2295,Email,4354.47,346,2023-02-10
2296,Facebook,2097.6,81,2023-06-19
2297,Facebook,2714.79,322,2023-08-23
2298,Email,326.27,293,2024-03-09
2299,Facebook,4165.79,391,2024-04-28
2300,Instagram,2455.52,84,2023-03-04
2301,Facebook,3946.96,178,2023-05-24
2302,Instagram,3666.77,420,2023-12-26
2303,Google,3285.17,351,2023-10-08
2304,TikTok,2578.85,422,2024-06-23
2305,Google,716.94,36,2023-07-07
2306,Email,4460.1,42,2023-11-26
2307,Google,1331.01,100,2024-02-11
2308,Instagram,2064.25,21,2023-11-02
2309,Facebook,4309.0,88,2024-08-22
2310,TikTok,3515.64,344,2023-12-09
2311,Instagram,892.44,219,2024-02-21
2312,Google,2848.38,179,2023-10-03
2313,Facebook,3816.39,239,2024-04-24
2314,Instagram,1512.86,325,2023-01-22
2315,Instagram,3704.69,376,2023-02-08
2316,TikTok,3217.4,313,2024-06-04
2317,Instagram,525.34,343,2023-06-27
2318,Email,1709.86,380,2023-12-05
2319,Google,4242.09,335,2024-01-11
2320,Instagram,1428.05,403,2024-06-24
2321,Facebook,4067.92,136,2023-03-21
2322,Facebook,2668.29,342,2024-03-13
2323,Google,2013.13,141,2023-10-13
2324,Facebook,1351.93,258,2024-07-18
2325,Email,3588.09,383,2024-05-07
2326,Instagram,1914.75,66,2024-02-05
2327,Google,3956.8,259,2024-10-15
2328,Email,4497.67,170,2023-04-28
2329,Email,2050.35,173,2024-09-03
2330,TikTok,3853.8,347,2023-10-14
2331,Facebook,4764.53,485,2024-08-12
2332,Instagram,3591.11,7,2024-05-29
2333,Email,939.29,341,2023-06-05
2334,Facebook,1496.14,420,2023-06-22
2335,TikTok,2318.7,342,2024-08-30
2336,Google,1851.86,60,2024-11-14
2337,Google,2827.63,317,2023-12-09
2338,Facebook,2358.05,144,2024-06-12
2339,Google,3017.88,161,2024-05-16
2340,Instagram,2177.21,41,2024-03-09
2341,Google,2113.58,197,2023-03-06
2342,Facebook,3926.78,335,2023-12-07
2343,Instagram,286.85,352,2023-08-30
2344,Email,1974.42,100,2024-03-24
2345,Google,2198.81,271,2024-09-22
2346,Instagram,328.19,393,2023-05-25
2347,TikTok,318.66,230,2023-03-15
2348,Email,1317.03,124,2023-12-09
2349,Email,2413.92,103,2024-05-09
2350,TikTok,3649.23,114,2023-07-11
2351,Google,137.78,333,2023-01-18
2352,Facebook,1544.15,364,2024-05-06
2353,TikTok,3238.76,205,2023-12-30
2354,TikTok,2170.98,22,2023-12-16
2355,Email,638.45,17,2023-06-01
2356,Instagram,4920.49,110,2024-03-27
2357,Google,1253.54,359,2024-08-24
2358,TikTok,1831.46,206,2024-05-29
2359,Facebook,138.14,248,2023-11-23
2360,Google,4503.46,444,2023-04-30
2361,TikTok,2567.62,116,2023-09-10
2362,TikTok,2749.11,171,2023-09-01
2363,Google,4661.68,124,2023-12-26
2364,Facebook,867.17,173,2023-06-05
2365,Email,1743.26,201,2024-03-16
2366,Google,2961.94,442,2023-04-27
2367,Facebook,2390.76,308,2023-05-02
2368,TikTok,2746.8,177,2023-07-28
2369,Google,3454.55,264,2023-01-08
2370,TikTok,2300.49,237,2024-03-20
2371,TikTok,2602.21,7,2024-11-02
2372,Instagram,3084.78,339,2023-08-12
2373,TikTok,830.82,356,2023-06-30
2374,Instagram,4376.82,147,2023-02-26
2375,Instagram,306.41,114,2024-01-15
2376,Instagram,2404.81,208,2023-11-18
2377,Instagram,1369.33,449,2023-02-20
2378,TikTok,1235.37,461,2023-11-03
2379,Instagram,4175.12,164,2024-09-06
2380,Email,2396.08,233,2023-10-27
2381,Facebook,3402.53,147,2023-03-06
2382,Facebook,3181.7,486,2024-07-08
2383,Facebook,66.73,449,2023-10-24
2384,Google,771.85,222,2023-11-03
2385,Instagram,4190.15,425,2023-12-17
2386,Facebook,4899.47,395,2023-01-27
2387,Email,536.25,335,2023-01-21
2388,Facebook,4785.58,104,2023-09-18
2389,Email,735.28,43,2024-02-12
2390,Google,1587.21,305,2023-01-21
2391,Facebook,3332.85,471,2024-02-02
2392,Google,1761.35,117,2023-05-09
2393,Email,85.82,84,2023-03-14
2394,Facebook,1398.1,430,2023-03-03
2395,TikTok,4263.93,266,2024-04-29
2396,Facebook,181.62,430,2023-12-16
2397,Email,4040.57,158,2024-05-26
2398,Facebook,2172.83,32,2024-11-22
2399,Google,4530.39,120,2024-09-09
2400,Instagram,2762.71,100,2024-01-27
2401,Email,4296.96,161,2023-09-30
2402,Instagram,4277.8,342,2023-11-26
2403,Email,234.59,158,2023-04-21
2404,Instagram,678.05,85,2024-04-26
2405,Google,1710.55,397,2024-04-15
2406,Google,2748.12,200,2024-08-09
2407,TikTok,3158.29,473,2024-11-01
2408,Email,3099.62,419,2023-12-02
2409,Email,1197.39,414,2024-03-23
2410,Google,1932.4,198,2024-10-08
2411,Facebook,2303.69,333,2024-10-31
2412,Instagram,1118.59,137,2023-10-19
2413,TikTok,2897.75,438,2023-01-03
2414,TikTok,4984.39,359,2024-03-01
2415,Facebook,1630.47,63,2023-12-04
2416,Facebook,3428.55,301,2023-07-06
2417,Instagram,1196.95,210,2024-02-06
2418,Instagram,3469.55,198,2023-07-05
2419,Instagram,1758.14,373,2023-11-06
2420,Facebook,3962.89,288,2023-12-31
2421,Facebook,4785.25,298,2024-07-14
2422,Google,3621.09,491,2023-12-27
2423,Facebook,761.5,207,2024-06-01
2424,Facebook,2153.68,224,2024-11-01
2425,Google,3530.06,120,2023-05-23
2426,Facebook,732.58,394,2024-10-17
2427,Facebook,1524.06,426,2023-03-05
2428,Facebook,3993.63,392,2024-07-04
2429,Instagram,4887.48,33,2023-01-10
2430,Google,3745.48,281,2023-02-14
2431,Instagram,656.07,98,2023-08-27
2432,Facebook,2782.58,426,2023-09-30
2433,TikTok,1956.39,478,2023-12-25
2434,Facebook,2805.87,46,2023-10-06
2435,Instagram,913.74,494,2023-08-09
2436,TikTok,2799.45,344,2024-04-10
2437,Google,3288.88,346,2023-01-05
2438,TikTok,1909.44,83,2023-02-27
2439,Facebook,2095.57,172,2023-08-05
2440,TikTok,932.03,307,2023-06-25
2441,Facebook,4051.59,300,2024-06-05
2442,Google,1824.18,164,2023-04-18
2443,Email,3510.78,100,2024-04-28
2444,Facebook,4752.84,154,2023-07-12
2445,Email,4199.86,221,2023-08-16
2446,Facebook,3946.71,267,2024-05-19
2447,TikTok,3170.07,282,2023-10-26
2448,Instagram,4519.36,470,2023-05-11
2449,Instagram,348.8,131,2024-03-15
2450,Email,4202.22,59,2023-05-27
2451,Google,3240.2,157,2024-04-24
2452,Google,1627.08,81,2023-06-01
2453,TikTok,1847.42,193,2024-07-30
2454,Email,1529.62,102,2023-01-30
2455,Google,669.83,5,2024-11-16
2456,TikTok,2242.22,393,2024-08-29
2457,Email,736.96,336,2023-06-01
2458,Facebook,2533.81,417,2023-03-26
2459,Instagram,1998.11,297,2023-07-20
2460,Google,687.66,189,2023-12-31
2461,TikTok,739.88,182,2024-06-14
2462,Facebook,3164.59,263,2023-11-14
2463,Facebook,2255.87,236,2023-08-26
2464,TikTok,2262.93,405,2023-02-28
2465,Facebook,3788.24,237,2024-07-21
2466,Google,4865.33,434,2023-08-30
2467,Email,797.76,163,2023-01-16
2468,Facebook,1240.11,226,2024-03-24
2469,Google,2413.21,371,2023-05-05
2470,Email,1290.11,192,2024-11-04
2471,Email,4976.44,53,2024-05-20
2472,Instagram,2980.16,335,2023-07-30
2473,Facebook,2119.06,108,2023-04-17
2474,Google,410.07,376,2023-09-15
2475,Google,4807.93,204,2024-02-26
2476,Facebook,453.63,346,2024-10-28
2477,Email,3003.67,434,2024-11-18
2478,Facebook,1613.1,231,2024-06-29
2479,Google,3881.65,178,2024-07-16
2480,TikTok,3872.14,282,2023-03-30
2481,Instagram,741.33,322,2024-01-30
2482,Facebook,1306.19,224,2023-10-11
2483,Google,2060.83,61,2023-09-08
2484,Google,4588.63,369,2024-01-25
2485,Google,4186.05,398,2024-09-16
2486,Email,3484.1,42,2023-03-11
2487,Email,4035.52,480,2023-07-04
2488,Google,1066.81,342,2023-07-18
2489,Email,214.46,361,2024-06-18
2490,Google,175.71,376,2023-11-29
2491,Facebook,3604.65,197,2024-10-21
2492,Instagram,704.84,285,2024-06-30
2493,Facebook,4420.32,427,2023-07-31
2494,Facebook,2896.83,322,2023-06-29
2495,Facebook,3606.81,88,2024-03-09
2496,TikTok,4174.94,220,2024-07-27
2497,TikTok,616.62,429,2024-03-18
2498,Facebook,3296.66,237,2024-07-19
2499,Email,2442.79,1,2024-03-25
2500,Instagram,2943.14,479,2024-08-06
2501,Google,1773.54,419,2023-07-03
2502,Facebook,4084.53,343,2024-02-02
2503,Google,4655.22,173,2024-09-13
2504,Email,2234.03,42,2023-07-26
2505,Instagram,3900.27,379,2024-08-21
2506,Instagram,3305.69,491,2024-04-19
2507,Google,4899.39,228,2024-09-24
2508,Email,634.15,102,2023-05-26
2509,TikTok,686.61,226,2024-01-29
2510,TikTok,3822.09,37,2023-09-30
2511,TikTok,687.87,434,2024-11-25
2512,Facebook,2175.24,419,2023-03-12
2513,Email,4256.11,281,2024-01-14
2514,Instagram,3595.24,198,2024-01-21
2515,Google,3524.33,429,2023-11-08
2516,TikTok,917.55,355,2024-03-09
2517,Google,639.39,12,2024-05-31
2518,Email,2095.71,331,2024-04-24
2519,TikTok,2996.24,218,2023-01-16
2520,Email,129.32,442,2023-11-15
2521,Email,4633.97,188,2024-03-01
2522,Facebook,273.46,459,2024-02-10
2523,Facebook,4139.01,447,2024-04-01
2524,Google,2936.88,173,2023-07-03
2525,Facebook,1804.81,498,2024-02-18
2526,TikTok,1332.9,8,2023-06-11
2527,TikTok,2585.71,443,2024-10-27
2528,Instagram,1218.13,334,2024-06-29
2529,Email,3010.26,464,2024-01-18
2530,TikTok,1897.34,339,2023-04-14
2531,Facebook,2091.71,391,2024-01-18
2532,Email,710.66,422,2023-10-15
2533,TikTok,1084.68,5,2024-03-07
2534,Facebook,1799.09,293,2024-08-30
2535,Google,4190.28,280,2024-10-05
2536,Email,1193.6,355,2023-03-17
2537,Instagram,3476.39,76,2024-06-10
2538,Email,1805.88,55,2024-06-09
2539,TikTok,1700.51,493,2024-06-05
2540,Email,3576.38,215,2023-01-15
2541,Google,3701.32,45,2024-08-23
2542,Instagram,1317.25,457,2024-07-31
2543,Google,4887.07,407,2024-03-02
2544,TikTok,2580.28,209,2023-08-31
2545,Google,863.45,245,2023-02-19
2546,Instagram,2432.61,341,2023-12-03
2547,TikTok,1663.8,21,2024-02-16
2548,Facebook,1750.27,436,2024-07-19
2549,Email,571.25,96,2023-04-10
2550,TikTok,3317.13,144,2024-10-06
2551,TikTok,3238.81,83,2024-04-28
2552,Instagram,3320.69,396,2023-07-31
2553,Instagram,2612.08,390,2024-03-20
2554,Email,2753.63,441,2024-09-04
2555,Email,1659.01,59,2023-06-16
2556,Email,4625.32,358,2023-06-06
2557,Instagram,1154.22,321,2024-05-06
2558,Email,1782.36,208,2024-05-01
2559,Google,3441.09,327,2024-10-20
2560,TikTok,2991.14,280,2023-01-25
2561,TikTok,4922.62,440,2024-01-11
2562,Google,152.25,366,2024-02-16
2563,TikTok,1819.93,274,2023-06-11
2564,Google,2650.57,138,2024-09-28
2565,Instagram,1614.13,219,2024-07-18
2566,Facebook,705.78,323,2024-05-01
2567,Instagram,1908.62,99,2023-07-18
2568,Google,4284.81,124,2024-10-01
2569,Instagram,3625.43,27,2024-10-28
2570,TikTok,3058.91,113,2024-11-12
2571,Google,4889.12,328,2024-08-06
2572,TikTok,3319.36,237,2024-04-11
2573,Google,4686.23,105,2024-03-04
2574,TikTok,3504.96,350,2023-04-02
2575,Google,2993.29,315,2024-02-10
2576,Google,1322.51,324,2023-09-17
2577,Instagram,1711.75,202,2023-06-11
2578,Instagram,2432.05,68,2024-10-23
2579,TikTok,1622.38,480,2023-04-20
2580,TikTok,880.7,56,2023-09-16
2581,Google,2132.71,164,2023-07-17
2582,TikTok,732.62,216,2024-11-22
2583,Facebook,4070.24,440,2023-08-17
2584,Instagram,367.53,119,2024-01-08
2585,TikTok,4052.06,60,2024-01-20
2586,Email,4739.14,28,2023-01-17
2587,TikTok,1439.51,86,2023-06-03
2588,Facebook,3058.52,219,2024-04-24
2589,Instagram,4019.28,322,2023-04-25
2590,TikTok,2637.29,293,2023-06-14
2591,Instagram,1153.68,355,2024-06-16
2592,Google,1325.68,213,2024-08-24
2593,Email,3997.42,81,2024-07-06
2594,Email,2803.23,125,2023-05-28
2595,Email,3301.86,320,2024-05-26
2596,TikTok,2001.43,342,2023-12-17
2597,Email,2865.09,166,2024-08-16
2598,TikTok,3340.43,182,2023-04-18
2599,Email,594.22,362,2024-07-17
2600,Google,769.84,103,2024-01-09
2601,Email,3299.2,372,2024-04-18
2602,Facebook,2355.58,87,2024-01-28
2603,Email,3529.49,29,2024-03-22
2604,Facebook,770.44,154,2023-05-28
2605,Google,537.67,303,2024-04-06
2606,Email,2892.43,374,2023-09-05
2607,Google,1771.38,198,2023-07-09
2608,Instagram,1875.88,89,2023-12-30
2609,Email,4217.38,466,2023-05-19
2610,Email,1448.25,80,2024-10-12
2611,TikTok,2153.93,483,2023-09-05
2612,Google,2433.79,446,2024-03-26
2613,TikTok,2212.18,59,2023-05-24
2614,Facebook,4549.15,59,2023-07-07
2615,Instagram,1472.76,399,2024-05-07
2616,Email,283.65,372,2024-01-20
2617,Google,1362.98,301,2024-10-08
2618,TikTok,2782.97,73,2023-02-05
2619,Instagram,4285.83,422,2023-11-17
2620,Email,4912.41,237,2024-05-23
2621,Instagram,2047.93,133,2024-10-26
2622,Facebook,2812.31,28,2023-01-07
2623,Instagram,2042.6,398,2024-04-17
2624,Facebook,531.58,334,2023-01-23
2625,TikTok,2598.94,114,2023-07-12
2626,Email,3505.22,210,2024-10-07
2627,Google,982.02,183,2023-02-11
2628,Google,2216.65,23,2023-03-15
2629,Facebook,1097.21,37,2023-06-26
2630,Google,1378.64,274,2023-11-03
2631,TikTok,746.4,92,2024-04-19
2632,Instagram,2232.46,278,2024-01-07
2633,Facebook,4096.93,135,2024-04-02
2634,Email,4357.27,162,2024-11-16
2635,Google,3848.88,487,2023-10-19
2636,Email,736.7,311,2024-08-05
2637,Email,4333.72,259,2024-05-25
2638,TikTok,1754.67,131,2023-11-28
2639,Google,1565.27,183,2024-03-02
2640,Email,470.32,361,2023-04-04
2641,Facebook,209.3,365,2023-05-28
2642,TikTok,2843.94,408,2023-12-27
2643,Instagram,1653.04,496,2024-01-05
2644,Google,2565.72,195,2023-10-26
2645,Facebook,1378.85,90,2024-03-24
2646,Google,2150.14,365,2023-07-04
2647,Email,216.18,44,2023-05-15
2648,Email,2660.1,194,2023-08-20
2649,Instagram,4661.19,54,2023-09-23
2650,Email,1917.83,444,2024-11-17
2651,Facebook,2030.91,111,2023-10-08
2652,Facebook,1559.4,337,2024-04-23
2653,Google,3792.49,468,2024-10-17
2654,TikTok,1132.32,419,2023-03-26
2655,Google,3549.24,371,2024-08-23
2656,Facebook,4648.57,193,2023-09-16
2657,Google,4456.04,346,2023-04-21
2658,Email,2061.29,428,2023-09-06
2659,Facebook,1023.13,439,2023-04-26
2660,Google,132.65,329,2023-10-08
2661,Facebook,1941.48,272,2023-09-13
2662,TikTok,774.14,287,2024-05-05
2663,Email,1845.78,13,2024-04-23
2664,Google,3790.57,127,2024-03-30
2665,Instagram,4686.72,253,2023-09-08
2666,Email,1957.58,48,2023-08-12
2667,TikTok,3442.53,155,2024-04-05
2668,Instagram,3849.34,92,2023-09-21
2669,TikTok,586.08,139,2024-08-23
2670,TikTok,3822.6,446,2023-09-21
2671,Facebook,1415.17,278,2024-09-02
2672,Google,2494.03,317,2023-01-21
2673,Facebook,1275.92,79,2024-08-20
2674,Google,3903.62,256,2023-10-14
2675,Facebook,2994.55,273,2023-07-21
2676,Instagram,4750.51,183,2024-11-11
2677,Google,2880.02,439,2024-02-26
2678,Facebook,1476.6,51,2024-05-09
2679,Facebook,1362.72,126,2024-10-13
2680,Instagram,73.06,460,2024-05-17
2681,Instagram,3540.33,289,2023-01-24
2682,TikTok,4963.39,252,2024-08-21
2683,Instagram,3351.23,24,2023-11-19
2684,TikTok,2138.99,488,2024-11-27
2685,Google,4791.16,87,2023-05-22
2686,Instagram,1258.19,365,2024-05-28
2687,Google,1515.03,491,2024-06-13
2688,Instagram,3280.1,328,2024-06-04
2689,Email,3710.22,288,2023-11-11
2690,Instagram,1576.63,241,2024-09-26
2691,TikTok,3268.58,419,2023-02-08
2692,Facebook,1046.35,124,2024-11-07
2693,Google,3443.93,280,2024-11-05
2694,Google,1430.34,194,2023-06-23
2695,Google,2483.04,442,2023-03-06
2696,TikTok,1914.42,365,2024-01-30
2697,Google,1034.65,497,2023-02-10
2698,Instagram,4521.08,129,2024-04-28
2699,Email,4803.67,69,2023-04-25
2700,TikTok,3159.18,178,2023-12-25
2701,TikTok,1785.24,141,2024-11-04
2702,Google,3546.14,370,2024-03-27
2703,TikTok,893.87,226,2024-08-24
2704,Instagram,4804.19,411,2023-07-23
2705,Email,4292.46,315,2023-07-17
2706,Facebook,1586.66,350,2023-06-30
2707,Facebook,2694.65,400,2023-06-07
2708,Email,2357.27,310,2023-03-09
2709,TikTok,2761.28,26,2024-08-09
2710,TikTok,2789.78,419,2023-09-13
2711,Instagram,4631.37,482,2023-04-17
2712,Instagram,3031.96,463,2023-09-01
2713,Email,4938.96,278,2023-05-27
2714,Email,4204.85,186,2023-09-17
